Student_ID,Subject,Study_Hours,Sleep_Hours,Attendance_Pct,Assignments_Completed,Daily_Consistency,Study_Days_Remaining,Previous_Marks,Final_Marks
384,Operating Systems,5.0,5.4,86.4,88.4,5,10,49.0,63.2
384,Algorithms,6.8,5.4,86.4,88.4,5,10,66.9,71.9
385,Python Programming,4.7,7.8,86.4,78.8,4,10,95.0,67.5
385,DBMS,6.9,7.8,86.4,78.8,4,10,59.9,75.6
385,Data Analytics,7.8,7.8,86.4,78.8,4,10,87.5,89.7
385,Operating Systems,4.1,7.8,86.4,78.8,4,10,43.5,66.3
385,Algorithms,5.3,7.8,86.4,78.8,4,10,69.6,68.1
386,Python Programming,3.4,6.6,61.5,81.0,4,12,57.8,48.3
386,DBMS,5.1,6.6,61.5,81.0,4,12,43.7,56.9
386,Data Analytics,5.7,6.6,61.5,81.0,4,12,78.7,76.0
386,Operating Systems,3.0,6.6,61.5,81.0,4,12,65.9,47.9
386,Algorithms,2.9,6.6,61.5,81.0,4,12,84.4,68.5
387,Python Programming,2.5,5.4,65.6,68.8,6,33,40.2,51.6
387,DBMS,2.7,5.4,65.6,68.8,6,33,68.0,52.4
387,Data Analytics,7.9,5.4,65.6,68.8,6,33,59.3,58.8
387,Operating Systems,4.2,5.4,65.6,68.8,6,33,47.3,61.8
387,Algorithms,2.0,5.4,65.6,68.8,6,33,71.5,58.1
388,Python Programming,1.0,5.9,71.8,69.1,7,9,87.9,57.8
388,DBMS,1.2,5.9,71.8,69.1,7,9,79.2,45.7
388,Data Analytics,2.3,5.9,71.8,69.1,7,9,58.4,54.7
388,Operating Systems,6.1,5.9,71.8,69.1,7,9,76.8,73.6
388,Algorithms,1.4,5.9,71.8,69.1,7,9,69.9,55.6
389,Python Programming,2.7,4.7,85.6,91.6,2,18,55.3,51.8
389,DBMS,7.3,4.7,85.6,91.6,2,18,75.0,73.4
389,Data Analytics,7.4,4.7,85.6,91.6,2,18,80.6,74.8
389,Operating Systems,2.4,4.7,85.6,91.6,2,18,86.4,64.1
389,Algorithms,5.8,4.7,85.6,91.6,2,18,81.7,65.3
390,Python Programming,5.3,7.8,100.0,68.9,6,31,93.0,72.5
390,DBMS,1.7,7.8,100.0,68.9,6,31,41.2,52.8
390,Data Analytics,5.7,7.8,100.0,68.9,6,31,68.7,75.5
390,Operating Systems,6.5,7.8,100.0,68.9,6,31,48.6,67.4
390,Algorithms,1.8,7.8,100.0,68.9,6,31,63.1,47.2
391,Python Programming,7.5,7.0,79.3,75.5,6,18,44.8,63.4
391,DBMS,6.6,7.0,79.3,75.5,6,18,89.4,75.9
391,Data Analytics,4.0,7.0,79.3,75.5,6,18,47.7,52.2
391,Operating Systems,1.2,7.0,79.3,75.5,6,18,87.8,74.7
391,Algorithms,7.5,7.0,79.3,75.5,6,18,76.6,84.3
392,Python Programming,2.3,8.0,90.2,86.6,2,21,75.8,62.4
392,DBMS,6.0,8.0,90.2,86.6,2,21,77.8,67.6
392,Data Analytics,7.7,8.0,90.2,86.6,2,21,90.8,78.8
392,Operating Systems,4.2,8.0,90.2,86.6,2,21,86.5,59.8
392,Algorithms,2.1,8.0,90.2,86.6,2,21,63.5,49.6
393,Python Programming,5.4,7.0,75.9,39.7,2,25,90.0,69.1
393,DBMS,1.1,7.0,75.9,39.7,2,25,70.6,47.2
393,Data Analytics,3.3,7.0,75.9,39.7,2,25,47.5,51.9
393,Operating Systems,7.2,7.0,75.9,39.7,2,25,65.9,63.9
393,Algorithms,5.7,7.0,75.9,39.7,2,25,84.2,69.6
394,Python Programming,3.7,9.5,69.4,82.6,7,27,45.3,64.7
394,DBMS,7.4,9.5,69.4,82.6,7,27,45.0,67.8
394,Data Analytics,3.8,9.5,69.4,82.6,7,27,77.4,82.5
394,Operating Systems,1.5,9.5,69.4,82.6,7,27,72.7,68.1
394,Algorithms,2.2,9.5,69.4,82.6,7,27,89.4,75.5
395,Python Programming,7.3,7.5,88.1,68.2,4,8,64.6,70.7
395,DBMS,2.9,7.5,88.1,68.2,4,8,61.6,50.0
395,Data Analytics,2.9,7.5,88.1,68.2,4,8,87.4,62.6
395,Operating Systems,1.5,7.5,88.1,68.2,4,8,77.3,56.4
395,Algorithms,1.4,7.5,88.1,68.2,4,8,54.8,45.5
396,Python Programming,6.3,7.4,84.1,69.6,2,38,68.2,68.3
396,DBMS,5.7,7.4,84.1,69.6,2,38,86.6,71.4
396,Data Analytics,7.4,7.4,84.1,69.6,2,38,80.7,74.4
396,Operating Systems,4.8,7.4,84.1,69.6,2,38,69.1,64.0
396,Algorithms,5.6,7.4,84.1,69.6,2,38,63.0,52.1
397,Python Programming,5.8,7.6,87.2,74.5,3,26,53.7,68.3
397,DBMS,5.5,7.6,87.2,74.5,3,26,88.3,78.4
397,Data Analytics,8.0,7.6,87.2,74.5,3,26,45.8,66.1
397,Operating Systems,2.6,7.6,87.2,74.5,3,26,92.3,73.0
397,Algorithms,1.1,7.6,87.2,74.5,3,26,73.2,55.8
398,Python Programming,1.2,6.4,86.8,51.1,4,33,62.5,47.4
398,DBMS,3.0,6.4,86.8,51.1,4,33,84.5,60.5
398,Data Analytics,5.2,6.4,86.8,51.1,4,33,73.2,71.1
398,Operating Systems,6.8,6.4,86.8,51.1,4,33,63.4,60.7
398,Algorithms,4.8,6.4,86.8,51.1,4,33,64.7,55.4
399,Python Programming,1.8,6.8,71.4,100.0,5,18,64.2,53.4
399,DBMS,4.4,6.8,71.4,100.0,5,18,89.3,77.9
399,Data Analytics,4.4,6.8,71.4,100.0,5,18,93.6,76.2
399,Operating Systems,1.1,6.8,71.4,100.0,5,18,89.4,65.0
399,Algorithms,1.4,6.8,71.4,100.0,5,18,52.2,53.5
400,Python Programming,5.2,8.2,100.0,72.4,4,14,48.2,60.5
400,DBMS,3.8,8.2,100.0,72.4,4,14,89.7,71.7
400,Data Analytics,5.8,8.2,100.0,72.4,4,14,62.9,74.2
400,Operating Systems,5.5,8.2,100.0,72.4,4,14,57.0,69.3
400,Algorithms,1.2,8.2,100.0,72.4,4,14,83.5,75.0
401,Python Programming,2.8,4.0,68.8,67.3,2,37,67.7,53.8
401,DBMS,6.2,4.0,68.8,67.3,2,37,67.7,60.0
401,Data Analytics,6.6,4.0,68.8,67.3,2,37,55.9,54.9
401,Operating Systems,5.6,4.0,68.8,67.3,2,37,63.5,65.7
401,Algorithms,7.2,4.0,68.8,67.3,2,37,67.3,63.4
402,Python Programming,5.4,5.8,90.9,89.9,5,16,76.6,71.3
402,DBMS,2.5,5.8,90.9,89.9,5,16,76.2,58.2
402,Data Analytics,6.6,5.8,90.9,89.9,5,16,68.1,72.2
402,Operating Systems,7.8,5.8,90.9,89.9,5,16,55.5,58.7
402,Algorithms,1.8,5.8,90.9,89.9,5,16,63.4,52.2
403,Python Programming,4.5,6.3,72.0,65.5,7,16,48.2,57.8
403,DBMS,1.7,6.3,72.0,65.5,7,16,46.8,50.5
403,Data Analytics,2.4,6.3,72.0,65.5,7,16,53.8,49.7
403,Operating Systems,2.2,6.3,72.0,65.5,7,16,92.7,64.9
403,Algorithms,3.3,6.3,72.0,65.5,7,16,51.5,58.5
404,Python Programming,5.1,7.0,76.0,65.8,6,30,43.9,62.4
404,DBMS,1.2,7.0,76.0,65.8,6,30,54.4,55.0
404,Data Analytics,6.9,7.0,76.0,65.8,6,30,67.0,72.5
404,Operating Systems,1.3,7.0,76.0,65.8,6,30,69.4,51.2
404,Algorithms,1.8,7.0,76.0,65.8,6,30,55.3,59.1
405,Python Programming,5.0,8.8,73.3,68.5,7,33,65.9,74.4
405,DBMS,4.5,8.8,73.3,68.5,7,33,80.3,75.2
405,Data Analytics,7.3,8.8,73.3,68.5,7,33,43.2,66.2
405,Operating Systems,2.0,8.8,73.3,68.5,7,33,79.4,56.0
405,Algorithms,2.0,8.8,73.3,68.5,7,33,67.9,55.5
406,Python Programming,7.9,5.4,79.3,43.1,4,43,77.8,69.9
406,DBMS,6.9,5.4,79.3,43.1,4,43,62.8,60.9
406,Data Analytics,3.8,5.4,79.3,43.1,4,43,86.5,59.6
406,Operating Systems,3.4,5.4,79.3,43.1,4,43,76.0,59.7
406,Algorithms,3.5,5.4,79.3,43.1,4,43,71.7,63.3
407,Python Programming,5.6,6.6,73.6,63.8,7,20,58.1,67.6
407,DBMS,3.7,6.6,73.6,63.8,7,20,54.4,53.5
407,Data Analytics,6.0,6.6,73.6,63.8,7,20,68.1,61.4
407,Operating Systems,7.6,6.6,73.6,63.8,7,20,42.3,79.3
407,Algorithms,7.4,6.6,73.6,63.8,7,20,42.7,66.0
408,Python Programming,7.9,7.3,91.2,72.1,7,22,75.9,81.6
408,DBMS,1.4,7.3,91.2,72.1,7,22,68.9,54.9
408,Data Analytics,7.4,7.3,91.2,72.1,7,22,64.2,77.1
408,Operating Systems,8.0,7.3,91.2,72.1,7,22,63.1,74.2
408,Algorithms,4.2,7.3,91.2,72.1,7,22,53.1,64.8
409,Python Programming,3.5,7.8,84.6,98.4,5,33,90.4,65.8
409,DBMS,1.9,7.8,84.6,98.4,5,33,76.9,60.4
409,Data Analytics,2.5,7.8,84.6,98.4,5,33,72.2,58.8
409,Operating Systems,4.1,7.8,84.6,98.4,5,33,41.9,65.4
409,Algorithms,5.8,7.8,84.6,98.4,5,33,79.9,75.9
410,Python Programming,3.1,8.7,69.3,57.4,5,36,72.9,60.0
410,DBMS,4.5,8.7,69.3,57.4,5,36,42.9,55.8
410,Data Analytics,3.3,8.7,69.3,57.4,5,36,48.7,57.5
410,Operating Systems,3.4,8.7,69.3,57.4,5,36,41.1,54.2
410,Algorithms,7.1,8.7,69.3,57.4,5,36,77.8,64.6
411,Python Programming,5.2,6.5,66.7,71.3,7,36,80.4,73.5
411,DBMS,1.8,6.5,66.7,71.3,7,36,87.4,66.9
411,Data Analytics,4.5,6.5,66.7,71.3,7,36,79.7,75.0
411,Operating Systems,1.0,6.5,66.7,71.3,7,36,72.6,55.0
411,Algorithms,1.8,6.5,66.7,71.3,7,36,63.1,61.1
412,Python Programming,1.4,7.5,74.6,99.1,7,44,77.8,72.6
412,DBMS,3.6,7.5,74.6,99.1,7,44,81.6,79.3
412,Data Analytics,2.9,7.5,74.6,99.1,7,44,51.8,58.9
412,Operating Systems,6.8,7.5,74.6,99.1,7,44,94.3,79.9
412,Algorithms,3.8,7.5,74.6,99.1,7,44,49.4,65.9
413,Python Programming,2.5,8.1,87.6,91.8,6,9,58.7,55.9
413,DBMS,6.5,8.1,87.6,91.8,6,9,50.6,78.9
413,Data Analytics,7.7,8.1,87.6,91.8,6,9,82.6,92.9
413,Operating Systems,6.6,8.1,87.6,91.8,6,9,69.2,77.2
413,Algorithms,4.8,8.1,87.6,91.8,6,9,77.3,69.7
414,Python Programming,5.5,9.3,64.7,99.1,6,40,77.8,68.7
414,DBMS,3.6,9.3,64.7,99.1,6,40,54.4,69.0
414,Data Analytics,4.2,9.3,64.7,99.1,6,40,73.7,77.4
414,Operating Systems,3.6,9.3,64.7,99.1,6,40,78.6,76.1
414,Algorithms,4.6,9.3,64.7,99.1,6,40,65.2,76.4
415,Python Programming,7.7,8.6,93.8,46.9,5,16,83.5,79.1
415,DBMS,3.6,8.6,93.8,46.9,5,16,71.0,67.7
415,Data Analytics,7.0,8.6,93.8,46.9,5,16,70.8,68.2
415,Operating Systems,4.7,8.6,93.8,46.9,5,16,62.1,73.9
415,Algorithms,7.4,8.6,93.8,46.9,5,16,45.0,63.2
416,Python Programming,7.1,9.0,85.8,76.5,7,23,66.7,78.2
416,DBMS,3.1,9.0,85.8,76.5,7,23,68.5,73.8
416,Data Analytics,1.8,9.0,85.8,76.5,7,23,94.8,63.6
416,Operating Systems,4.0,9.0,85.8,76.5,7,23,59.2,63.3
416,Algorithms,6.8,9.0,85.8,76.5,7,23,65.0,85.2
417,Python Programming,2.0,7.5,74.3,89.1,2,5,57.4,54.2
417,DBMS,7.8,7.5,74.3,89.1,2,5,54.1,61.0
417,Data Analytics,3.8,7.5,74.3,89.1,2,5,71.4,57.2
417,Operating Systems,7.7,7.5,74.3,89.1,2,5,68.4,69.0
417,Algorithms,1.3,7.5,74.3,89.1,2,5,57.3,51.5
418,Python Programming,5.1,7.1,85.9,76.9,3,27,91.9,75.1
418,DBMS,6.7,7.1,85.9,76.9,3,27,80.8,70.9
418,Data Analytics,6.8,7.1,85.9,76.9,3,27,55.2,68.9
418,Operating Systems,7.5,7.1,85.9,76.9,3,27,60.1,67.7
418,Algorithms,4.6,7.1,85.9,76.9,3,27,45.9,59.5
419,Python Programming,2.4,7.7,89.8,85.3,3,37,58.6,60.2
419,DBMS,4.3,7.7,89.8,85.3,3,37,58.2,58.2
419,Data Analytics,2.0,7.7,89.8,85.3,3,37,61.9,62.3
419,Operating Systems,7.9,7.7,89.8,85.3,3,37,52.4,64.9
419,Algorithms,1.5,7.7,89.8,85.3,3,37,66.8,66.7
420,Python Programming,4.6,9.8,81.2,88.0,2,27,82.4,72.2
420,DBMS,4.7,9.8,81.2,88.0,2,27,48.7,60.2
420,Data Analytics,3.5,9.8,81.2,88.0,2,27,91.2,71.3
420,Operating Systems,6.6,9.8,81.2,88.0,2,27,63.8,63.5
420,Algorithms,5.9,9.8,81.2,88.0,2,27,84.2,77.0
421,Python Programming,3.8,10.0,90.2,100.0,5,36,92.9,79.3
421,DBMS,3.9,10.0,90.2,100.0,5,36,73.1,75.5
421,Data Analytics,2.7,10.0,90.2,100.0,5,36,81.0,74.3
421,Operating Systems,4.6,10.0,90.2,100.0,5,36,54.8,71.9
421,Algorithms,5.6,10.0,90.2,100.0,5,36,57.8,82.0
422,Python Programming,4.6,6.4,100.0,100.0,5,14,80.4,79.3
422,DBMS,3.9,6.4,100.0,100.0,5,14,59.5,57.6
422,Data Analytics,4.8,6.4,100.0,100.0,5,14,69.9,63.7
422,Operating Systems,4.5,6.4,100.0,100.0,5,14,47.4,56.8
422,Algorithms,1.9,6.4,100.0,100.0,5,14,91.3,70.7
423,Python Programming,6.4,8.6,96.4,60.7,6,18,60.3,72.7
423,DBMS,7.7,8.6,96.4,60.7,6,18,85.1,83.3
423,Data Analytics,2.9,8.6,96.4,60.7,6,18,55.7,61.2
423,Operating Systems,2.9,8.6,96.4,60.7,6,18,87.0,66.5
423,Algorithms,2.6,8.6,96.4,60.7,6,18,83.9,65.6
424,Python Programming,5.7,7.0,78.8,68.1,2,30,78.6,65.1
424,DBMS,6.0,7.0,78.8,68.1,2,30,80.1,70.9
424,Data Analytics,1.7,7.0,78.8,68.1,2,30,80.6,58.0
424,Operating Systems,7.7,7.0,78.8,68.1,2,30,77.3,76.0
424,Algorithms,4.1,7.0,78.8,68.1,2,30,73.0,61.0
425,Python Programming,6.5,6.9,87.5,82.5,6,26,72.1,72.1
425,DBMS,7.4,6.9,87.5,82.5,6,26,91.8,85.1
425,Data Analytics,1.2,6.9,87.5,82.5,6,26,58.1,52.2
425,Operating Systems,4.8,6.9,87.5,82.5,6,26,90.1,78.4
425,Algorithms,4.7,6.9,87.5,82.5,6,26,54.7,60.6
426,Python Programming,1.9,6.7,89.0,66.9,5,7,91.0,63.3
426,DBMS,4.2,6.7,89.0,66.9,5,7,80.4,67.8
426,Data Analytics,1.7,6.7,89.0,66.9,5,7,67.3,56.0
426,Operating Systems,5.8,6.7,89.0,66.9,5,7,58.4,70.7
426,Algorithms,5.9,6.7,89.0,66.9,5,7,67.1,74.0
427,Python Programming,1.3,8.3,79.8,78.8,7,31,74.8,55.2
427,DBMS,2.7,8.3,79.8,78.8,7,31,56.7,58.1
427,Data Analytics,2.7,8.3,79.8,78.8,7,31,49.3,64.7
427,Operating Systems,6.4,8.3,79.8,78.8,7,31,47.1,71.7
427,Algorithms,5.8,8.3,79.8,78.8,7,31,74.8,62.1
428,Python Programming,6.3,5.5,69.5,59.9,3,9,52.4,46.4
428,DBMS,1.5,5.5,69.5,59.9,3,9,84.6,49.0
428,Data Analytics,2.9,5.5,69.5,59.9,3,9,94.8,57.2
428,Operating Systems,7.3,5.5,69.5,59.9,3,9,68.2,62.7
428,Algorithms,7.5,5.5,69.5,59.9,3,9,86.3,69.7
429,Python Programming,4.8,9.4,92.2,93.3,3,17,69.6,74.2
429,DBMS,5.0,9.4,92.2,93.3,3,17,92.2,78.8
429,Data Analytics,4.5,9.4,92.2,93.3,3,17,86.6,74.3
429,Operating Systems,4.5,9.4,92.2,93.3,3,17,81.1,72.7
429,Algorithms,6.1,9.4,92.2,93.3,3,17,49.1,65.3
430,Python Programming,1.7,5.8,67.1,81.8,7,28,84.3,72.5
430,DBMS,3.6,5.8,67.1,81.8,7,28,75.7,62.0
430,Data Analytics,7.2,5.8,67.1,81.8,7,28,73.9,80.0
430,Operating Systems,4.0,5.8,67.1,81.8,7,28,50.0,55.6
430,Algorithms,6.7,5.8,67.1,81.8,7,28,78.3,71.1
431,Python Programming,5.4,9.3,76.6,69.8,6,33,93.7,76.2
431,DBMS,3.2,9.3,76.6,69.8,6,33,65.4,66.9
431,Data Analytics,6.9,9.3,76.6,69.8,6,33,81.9,91.3
431,Operating Systems,1.4,9.3,76.6,69.8,6,33,94.9,72.3
431,Algorithms,5.6,9.3,76.6,69.8,6,33,87.1,81.3
432,Python Programming,6.8,5.8,76.9,90.7,2,13,48.9,56.3
432,DBMS,7.0,5.8,76.9,90.7,2,13,77.8,78.6
432,Data Analytics,3.9,5.8,76.9,90.7,2,13,50.7,53.8
432,Operating Systems,3.0,5.8,76.9,90.7,2,13,67.8,63.7
432,Algorithms,6.5,5.8,76.9,90.7,2,13,72.0,69.4
433,Python Programming,5.9,7.9,73.7,74.4,6,16,62.5,77.6
433,DBMS,7.1,7.9,73.7,74.4,6,16,56.4,62.0
433,Data Analytics,4.7,7.9,73.7,74.4,6,16,88.2,81.2
433,Operating Systems,7.4,7.9,73.7,74.4,6,16,54.6,83.1
433,Algorithms,7.6,7.9,73.7,74.4,6,16,94.9,77.5
434,Python Programming,4.4,5.6,87.8,89.5,7,8,41.2,55.9
434,DBMS,5.8,5.6,87.8,89.5,7,8,56.2,60.3
434,Data Analytics,2.2,5.6,87.8,89.5,7,8,62.4,63.3
434,Operating Systems,2.6,5.6,87.8,89.5,7,8,69.4,64.4
434,Algorithms,2.1,5.6,87.8,89.5,7,8,76.9,58.3
435,Python Programming,2.9,7.4,75.5,79.2,6,6,69.0,67.3
435,DBMS,4.6,7.4,75.5,79.2,6,6,90.8,87.2
435,Data Analytics,3.8,7.4,75.5,79.2,6,6,92.2,80.8
435,Operating Systems,6.4,7.4,75.5,79.2,6,6,55.7,68.1
435,Algorithms,6.8,7.4,75.5,79.2,6,6,85.3,86.7
436,Python Programming,1.7,5.6,85.9,100.0,4,10,53.1,56.1
436,DBMS,3.7,5.6,85.9,100.0,4,10,66.2,58.5
436,Data Analytics,3.2,5.6,85.9,100.0,4,10,64.7,67.2
436,Operating Systems,5.4,5.6,85.9,100.0,4,10,48.1,63.8
436,Algorithms,2.8,5.6,85.9,100.0,4,10,60.9,57.3
437,Python Programming,2.8,8.3,83.7,73.6,3,8,79.4,67.1
437,DBMS,6.1,8.3,83.7,73.6,3,8,55.5,57.5
437,Data Analytics,6.1,8.3,83.7,73.6,3,8,46.7,61.5
437,Operating Systems,2.2,8.3,83.7,73.6,3,8,57.4,57.6
437,Algorithms,3.8,8.3,83.7,73.6,3,8,44.3,54.8
438,Python Programming,6.3,5.5,94.8,87.4,4,17,45.9,55.3
438,DBMS,1.6,5.5,94.8,87.4,4,17,40.1,47.4
438,Data Analytics,5.5,5.5,94.8,87.4,4,17,56.3,49.9
438,Operating Systems,6.0,5.5,94.8,87.4,4,17,49.3,64.4
438,Algorithms,5.1,5.5,94.8,87.4,4,17,51.5,67.3
439,Python Programming,2.3,5.8,79.3,75.5,6,42,41.4,51.3
439,DBMS,1.3,5.8,79.3,75.5,6,42,72.3,55.0
439,Data Analytics,6.8,5.8,79.3,75.5,6,42,52.0,62.6
439,Operating Systems,2.7,5.8,79.3,75.5,6,42,75.3,58.0
439,Algorithms,2.8,5.8,79.3,75.5,6,42,67.0,56.3
440,Python Programming,4.1,4.9,71.2,90.2,6,37,74.9,64.5
440,DBMS,6.4,4.9,71.2,90.2,6,37,41.9,55.7
440,Data Analytics,3.4,4.9,71.2,90.2,6,37,59.1,60.8
440,Operating Systems,4.3,4.9,71.2,90.2,6,37,58.4,61.2
440,Algorithms,7.7,4.9,71.2,90.2,6,37,46.4,64.8
441,Python Programming,6.5,9.0,93.9,54.9,6,9,88.5,85.8
441,DBMS,6.9,9.0,93.9,54.9,6,9,72.0,80.9
441,Data Analytics,6.0,9.0,93.9,54.9,6,9,40.6,57.2
441,Operating Systems,4.1,9.0,93.9,54.9,6,9,86.4,63.8
441,Algorithms,7.1,9.0,93.9,54.9,6,9,48.6,68.8
442,Python Programming,2.8,5.5,86.5,93.8,7,21,48.6,53.2
442,DBMS,7.7,5.5,86.5,93.8,7,21,62.3,76.0
442,Data Analytics,1.5,5.5,86.5,93.8,7,21,68.1,55.1
442,Operating Systems,4.2,5.5,86.5,93.8,7,21,82.2,70.5
442,Algorithms,2.6,5.5,86.5,93.8,7,21,80.0,78.1
443,Python Programming,7.4,7.7,72.1,42.7,7,17,68.6,72.7
443,DBMS,6.5,7.7,72.1,42.7,7,17,52.5,53.4
443,Data Analytics,6.8,7.7,72.1,42.7,7,17,41.2,60.7
443,Operating Systems,2.7,7.7,72.1,42.7,7,17,48.4,51.2
443,Algorithms,3.8,7.7,72.1,42.7,7,17,64.7,66.4
444,Python Programming,3.0,8.5,69.6,62.3,3,25,65.9,59.7
444,DBMS,7.4,8.5,69.6,62.3,3,25,61.3,75.0
444,Data Analytics,4.0,8.5,69.6,62.3,3,25,52.8,56.5
444,Operating Systems,8.0,8.5,69.6,62.3,3,25,92.6,83.4
444,Algorithms,3.1,8.5,69.6,62.3,3,25,90.2,69.8
445,Python Programming,4.4,6.0,88.6,74.3,7,39,67.6,65.7
445,DBMS,3.3,6.0,88.6,74.3,7,39,47.3,64.5
445,Data Analytics,6.5,6.0,88.6,74.3,7,39,69.2,68.9
445,Operating Systems,5.1,6.0,88.6,74.3,7,39,51.0,59.7
445,Algorithms,2.7,6.0,88.6,74.3,7,39,52.4,54.5
446,Python Programming,2.8,8.3,100.0,72.8,3,13,54.4,57.6
446,DBMS,1.3,8.3,100.0,72.8,3,13,56.8,56.2
446,Data Analytics,6.5,8.3,100.0,72.8,3,13,65.0,66.2
446,Operating Systems,5.9,8.3,100.0,72.8,3,13,61.3,66.3
446,Algorithms,5.1,8.3,100.0,72.8,3,13,92.1,70.7
447,Python Programming,3.2,5.8,80.1,92.8,3,8,85.1,55.9
447,DBMS,4.9,5.8,80.1,92.8,3,8,64.8,53.6
447,Data Analytics,3.7,5.8,80.1,92.8,3,8,86.0,57.1
447,Operating Systems,7.8,5.8,80.1,92.8,3,8,64.1,72.5
447,Algorithms,4.0,5.8,80.1,92.8,3,8,70.4,56.2
448,Python Programming,2.5,5.7,87.6,55.3,4,11,79.4,55.7
448,DBMS,6.6,5.7,87.6,55.3,4,11,59.0,52.9
448,Data Analytics,4.9,5.7,87.6,55.3,4,11,50.3,51.6
448,Operating Systems,7.0,5.7,87.6,55.3,4,11,54.2,62.1
448,Algorithms,4.5,5.7,87.6,55.3,4,11,51.8,46.6
449,Python Programming,6.0,6.2,72.3,69.2,4,14,80.5,71.6
449,DBMS,2.0,6.2,72.3,69.2,4,14,93.1,60.0
449,Data Analytics,2.3,6.2,72.3,69.2,4,14,46.9,49.9
449,Operating Systems,2.0,6.2,72.3,69.2,4,14,81.1,65.8
449,Algorithms,6.2,6.2,72.3,69.2,4,14,73.3,67.4
450,Python Programming,3.1,4.9,90.3,58.0,7,18,42.0,55.0
450,DBMS,7.5,4.9,90.3,58.0,7,18,59.0,69.6
450,Data Analytics,6.4,4.9,90.3,58.0,7,18,52.2,59.1
450,Operating Systems,2.9,4.9,90.3,58.0,7,18,53.3,57.7
450,Algorithms,2.0,4.9,90.3,58.0,7,18,93.4,65.9
451,Python Programming,6.4,5.2,85.8,62.7,7,12,58.6,71.4
451,DBMS,2.2,5.2,85.8,62.7,7,12,63.2,55.1
451,Data Analytics,4.8,5.2,85.8,62.7,7,12,94.7,82.0
451,Operating Systems,3.8,5.2,85.8,62.7,7,12,73.8,58.0
451,Algorithms,5.9,5.2,85.8,62.7,7,12,91.6,68.9
452,Python Programming,1.1,7.4,95.4,70.8,5,5,53.9,52.3
452,DBMS,4.6,7.4,95.4,70.8,5,5,40.8,58.3
452,Data Analytics,5.0,7.4,95.4,70.8,5,5,90.9,67.9
452,Operating Systems,5.5,7.4,95.4,70.8,5,5,62.8,66.5
452,Algorithms,5.7,7.4,95.4,70.8,5,5,70.8,70.2
453,Python Programming,5.6,8.2,86.8,71.6,3,40,41.8,58.9
453,DBMS,1.6,8.2,86.8,71.6,3,40,56.1,53.3
453,Data Analytics,1.2,8.2,86.8,71.6,3,40,67.6,56.9
453,Operating Systems,2.9,8.2,86.8,71.6,3,40,75.7,65.9
453,Algorithms,4.3,8.2,86.8,71.6,3,40,94.7,75.4
454,Python Programming,6.0,9.1,61.1,60.3,2,43,73.2,75.1
454,DBMS,7.4,9.1,61.1,60.3,2,43,42.8,62.0
454,Data Analytics,3.5,9.1,61.1,60.3,2,43,46.5,47.1
454,Operating Systems,8.0,9.1,61.1,60.3,2,43,83.3,82.0
454,Algorithms,5.8,9.1,61.1,60.3,2,43,83.4,67.7
455,Python Programming,4.4,7.3,97.1,74.1,7,18,58.5,72.6
455,DBMS,2.1,7.3,97.1,74.1,7,18,62.0,65.8
455,Data Analytics,5.7,7.3,97.1,74.1,7,18,93.8,73.1
455,Operating Systems,6.1,7.3,97.1,74.1,7,18,75.4,76.9
455,Algorithms,3.0,7.3,97.1,74.1,7,18,82.3,70.7
456,Python Programming,4.5,5.6,86.6,81.8,7,17,63.0,59.8
456,DBMS,6.4,5.6,86.6,81.8,7,17,80.4,84.5
456,Data Analytics,4.9,5.6,86.6,81.8,7,17,93.0,79.6
456,Operating Systems,2.5,5.6,86.6,81.8,7,17,79.3,59.1
456,Algorithms,2.3,5.6,86.6,81.8,7,17,70.4,58.3
457,Python Programming,7.8,6.1,73.7,84.5,3,20,71.5,76.9
457,DBMS,2.5,6.1,73.7,84.5,3,20,87.4,60.1
457,Data Analytics,4.3,6.1,73.7,84.5,3,20,62.6,67.2
457,Operating Systems,7.5,6.1,73.7,84.5,3,20,58.9,73.5
457,Algorithms,3.6,6.1,73.7,84.5,3,20,41.0,59.1
458,Python Programming,7.6,6.2,83.6,85.6,7,26,60.2,75.5
458,DBMS,7.4,6.2,83.6,85.6,7,26,56.8,72.1
458,Data Analytics,4.7,6.2,83.6,85.6,7,26,75.0,72.5
458,Operating Systems,2.6,6.2,83.6,85.6,7,26,71.8,71.7
458,Algorithms,6.4,6.2,83.6,85.6,7,26,57.1,76.5
459,Python Programming,7.1,7.1,83.3,74.0,3,20,81.2,70.3
459,DBMS,7.6,7.1,83.3,74.0,3,20,43.0,58.4
459,Data Analytics,3.3,7.1,83.3,74.0,3,20,54.8,50.3
459,Operating Systems,4.6,7.1,83.3,74.0,3,20,64.2,72.1
459,Algorithms,3.7,7.1,83.3,74.0,3,20,53.8,56.2
460,Python Programming,5.1,5.5,75.4,87.9,3,23,71.4,67.9
460,DBMS,4.4,5.5,75.4,87.9,3,23,70.2,76.3
460,Data Analytics,6.0,5.5,75.4,87.9,3,23,46.0,56.8
460,Operating Systems,6.2,5.5,75.4,87.9,3,23,47.5,53.1
460,Algorithms,4.4,5.5,75.4,87.9,3,23,85.7,66.4
461,Python Programming,7.7,7.7,81.4,100.0,5,43,73.5,86.4
461,DBMS,2.5,7.7,81.4,100.0,5,43,66.4,58.0
